date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:39:34	39393/39393	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:44%20GMT	https://html.dreamitsolution.net/prygo/index-2.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/index-2.html	(from )
04:39:35	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2023:39:35%20GMT	https://html.dreamitsolution.net/robots.txt		(from )
04:39:35	1809/1809	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:21:48%20GMT	https://html.dreamitsolution.net/prygo/assets/images/fav-icon/icon.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/fav-icon/icon.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:37	162264/162264	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Jul%202022%2021:54:58%20GMT	https://html.dreamitsolution.net/prygo/assets/css/bootstrap.min.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/bootstrap.min.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:37	2926/2926	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Jan%202021%2004:57:44%20GMT	https://html.dreamitsolution.net/prygo/assets/css/owl.carousel.min.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/owl.carousel.min.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:37	59713/59713	---M-Z	200	added ('OK')	text/css	date:Tue,%2010%20Dec%202019%2011:20:32%20GMT	https://html.dreamitsolution.net/prygo/assets/css/animate.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/animate.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:38	20082/20082	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Mar%202018%2022:34:46%20GMT	https://html.dreamitsolution.net/prygo/assets/css/animated-text.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/animated-text.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:38	11881/11881	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Jan%202023%2013:22:44%20GMT	https://html.dreamitsolution.net/prygo/assets/css/flaticon.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/flaticon.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:40	58935/58935	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2012:59:48%20GMT	https://html.dreamitsolution.net/prygo/assets/css/all.min.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/all.min.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:41	9712/9712	---M-Z	200	added ('OK')	text/css	date:Sat,%2026%20Nov%202022%2022:28:56%20GMT	https://html.dreamitsolution.net/prygo/assets/css/theme-default.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/theme-default.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:41	3507/3507	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Feb%202023%2016:22:38%20GMT	https://html.dreamitsolution.net/prygo/assets/css/meanmenu.min.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/meanmenu.min.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:44	4476/4476	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Apr%202014%2011:33:26%20GMT	https://html.dreamitsolution.net/prygo/assets/css/owl.transitions.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/owl.transitions.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:44	7604/7604	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Jul%202017%2022:50:26%20GMT	https://html.dreamitsolution.net/prygo/venobox/venobox.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/venobox/venobox.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:46	85914/85914	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Mar%202023%2012:13:54%20GMT	https://html.dreamitsolution.net/prygo/style.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/style.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:47	21469/21469	---M-Z	200	added ('OK')	text/css	date:Sun,%2005%20Feb%202023%2017:13:42%20GMT	https://html.dreamitsolution.net/prygo/assets/css/responsive.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/css/responsive.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:48	8636/8636	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Sep%202017%2022:48:56%20GMT	https://html.dreamitsolution.net/prygo/assets/js/vendor/modernizr-3.5.0.min.js	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/js/vendor/modernizr-3.5.0.min.js	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:50	36866/36866	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:31:30%20GMT	https://html.dreamitsolution.net/prygo/index.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/index.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:50	88585/88585	---M-Z	200	added ('OK')	text/css	etag:W/%2215a09-bhLh682YP4SOXCgKt3ZJ7rROdLw%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:50	2955/2955	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Dec%202022%2015:08:44%20GMT	https://html.dreamitsolution.net/prygo/assets/images/logo3.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/logo3.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:50	2248/2248	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2014:50:54%20GMT	https://html.dreamitsolution.net/prygo/assets/images/logo.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/logo.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:53	38355/38355	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:34:08%20GMT	https://html.dreamitsolution.net/prygo/landing-1.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/landing-1.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:53	24850/24850	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:31:40%20GMT	https://html.dreamitsolution.net/prygo/about.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/about.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:54	27308/27308	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:33:24%20GMT	https://html.dreamitsolution.net/prygo/service.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/service.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:56	17166/17166	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:33:14%20GMT	https://html.dreamitsolution.net/prygo/pricing.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/pricing.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:57	20262/20262	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:33:34%20GMT	https://html.dreamitsolution.net/prygo/service-details.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/service-details.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:58	17068/17068	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:54%20GMT	https://html.dreamitsolution.net/prygo/portfolio.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/portfolio.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:39:59	19976/19976	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:33:04%20GMT	https://html.dreamitsolution.net/prygo/portfolio-details.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/portfolio-details.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:00	17065/17065	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:33:44%20GMT	https://html.dreamitsolution.net/prygo/team.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/team.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:00	19039/19039	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:34%20GMT	https://html.dreamitsolution.net/prygo/contact.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/contact.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:01	18719/18719	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:08%20GMT	https://html.dreamitsolution.net/prygo/blog-grid.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/blog-grid.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:01	22496/22496	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:32:18%20GMT	https://html.dreamitsolution.net/prygo/blog-list.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/blog-list.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:02	696/696	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/hd-icon.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/hd-icon.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:02	26929/26929	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2012:31:52%20GMT	https://html.dreamitsolution.net/prygo/blog-details.html	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/blog-details.html	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:02	2054/2054	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2012:28:58%20GMT	https://html.dreamitsolution.net/prygo/assets/images/about/ab-icon1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/about/ab-icon1.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:03	1774/1774	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2012:28:58%20GMT	https://html.dreamitsolution.net/prygo/assets/images/about/ab-icon2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/about/ab-icon2.png	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:09	51436/51436	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr5.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr5.jpg	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:12	70282/70282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr4.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr4.jpg	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:15	121593/121593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr6.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr6.jpg	(from https://html.dreamitsolution.net/prygo/index-2.html)
04:40:15	41746/41746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2012:28:24%20GMT	https://html.dreamitsolution.net/prygo/assets/images/portfolio/pt2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/portfolio/pt2.jpg	(from https://html.dreamitsolution.net/prygo/index-2.html)
